ID;Code;Libellé;Stock.site;PVHT;PAHTBRUT;Fournisseur_id;Catégories
5450;43178126165;MOULINET EXCELER 3000 HA;;83.25;49;;
5451;43178126127;moulinet exceller 1500 HA;;79.08;49;9;31,53
5452;43178126158;MOULINET EXCELLER 2500 A;;80.75;46;;
5453;43178126141;MOULINET EXCELLER 2506 HA;;83.25;50;;
5454;43178127810;moulinet freams 2508 A;;116.58;77;9;31,53
5455;3297830612917;moulinet gunki bc 200 ng;;62.5;27.5;18;31
5456;3297830610111;moulinet gunki bc 200 st;;70.75;39.95;18;31
5457;3297830611446;moulinet gunki fg fv 150;;49.96;20.9;18;31
5458;3297830611552;moulinet gunki swg fv 300;;60.83;32.95;18;31
5459;3660124371669;moulinet jmc skaw Y;1.000;165.83;99.5;22;53
5460;43178120934;MOULINET LAGUNA E 2000 A;;46.58;23;;
5461;43178120941;MOULINET LAGUNA E 2500 A;;46.58;23;;
5462;43178120958;MOULINET LAGUNA E 3000 A;;46.58;23;;
5463;43178120965;MOULINET LAGUNA E 4000 A;;46.58;23;;
5464;43178126196;MOULINET LEGALIS 2000 HA;;58.25;33;;
5465;43178126202;MOULINET LEGALIS 2500 HA;;62.42;34;;
5466;43178126219;MOULINET LEGALIS 3000 HA;;66.58;36;;
5467;43178126233;MOULINET LEGALIS 4000 HA;;70.75;41;;
5468;3660393234153;MOULINET MEGA FORCE 2553 7 IA;;49.92;27;;
5469;43178131442;moulinet ninja 1003 A;;41.58;23;9;31,53
5470;43178131473;moulinet ninja 2500 A;;45.75;24;9;31,53
5471;3297830061753;moulinet premium award FR 40 match;;16.58;7.5;;
5472;10000878;moulinet quick d lite bc;;149.92;74.75;;
5473;43178137901;moulinet theory 2004 ha;;99.17;62;9;31,53
5474;43178137918;moulinet theory 2500ha;;99.17;64;9;31,53
5475;3297830610005;moulinet titan mc fv 600;;58.25;28.9;;
5476;3297830610012;moulinet titan mc fv 900;;83.25;42.95;;
5477;3297830613280;moulinet titan track fv 500;1.000;45.83;24.5;;
5478;22255207843;nasci c2000hgs;;90.83;49.5;46;31,53
5479;3556178015171;npc moulinet tribus 8000 black edition;;49.92;28.5;;
5480;36282333338;pro max;;77.5;35.16;2;31,53
5481;4044641122093;quick camaro 610 fd;;36.58;15.95;10;31,53
5482;4044641122154;quick camaro 610 rd;;36.58;15.95;10;31,53
5483;4044641122109;quick camaro 620 fd;;38.25;16.5;10;31,53
5484;4044641122161;quick camaro 620 rd;;38.25;16.5;10;31,53
5485;4044641122116;quick camaro 630 fd;;39.92;17.05;10;31,53
5486;4044641150263;quick camaro 630 FS;;45.75;21.6;;
5487;4044641122178;quick camaro 630 rd;;39.92;17.05;;
5488;4044641150270;quick camaro 640 FS;;49.92;22.8;;
5489;4044641150287;quick camaro 650 FS;;49.92;24;;
5490;5706301518286;quick fighter pro metal 320FD;1.000;20.75;9.43;;
5491;5706301518293;quick fighter pro metal 330FD;3.000;20.75;9.75;;
5492;5706301518309;quick fighter pro metal 340fd;;20.75;10.4;;
5493;4044641160910;quick fighter pro metal G2 160FD;;24.92;10.95;;
5494;5706301518118;quick fortuna 560fd;;58.25;30;;
5495;4044641133044;quick fz 100 fd;;58.25;27;10;31,53
5496;4044641133051;quick fz 200 fd;;58.25;28.2;10;31,53
5497;4044641159341;quick optimus 301;;165.83;83.4;10;31
5498;4044641141742;quick renegade surf 370 FD;;83.25;41.6;;
5499;10001462;quick sinistar BC LH;;79.08;35;10;31
5500;4044641150249;quick sinistar bc lh;;93.33;23.4;10;31
5501;5706301518262;quick speedcore;;82.5;44.85;10;31
5502;22255165150;rarenium C14+ 1000FB;;162.5;115.3;46;31,53
5503;22255165174;rarenium C14+ 3000SFB;;170.83;110.58;46;31,53
5504;22021623785;reel avocet rzt 4000;;41.58;17.56;;
5505;36282936911;revo s;;129.17;67.16;2;31
5506;36282936836;revo stx;;212.42;126.36;2;31
5507;36282936874;revo sx;;183.25;98.72;2;31
5508;36282044234;revo toro winch 61;;207.5;154.02;2;31
5509;43178138397;revros e 2004 ha;;54.08;29;9;31
5510;43178138403;revros E 2500A;;54.08;30;9;31
5511;22255209762;sahara 1000;;65.83;37.5;46;31,53
5512;22255209793;sahara 2500 fi;;65.83;37.5;46;31,53
5513;22255209809;sahara 2500 hg s fi;1.000;66.58;37.5;46;31,53
5514;4969363036254;sahara c2000hgs;;66.58;37.5;46;31,53
5515;22255209816;sahara c3000fi;;66.58;37.5;46;31
5516;22255211178;sedona 1000 FI;;49.17;28;46;31,53
5517;22255110082;sedona 1000fd;;57.5;25.7;46;31,53
5518;22255211239;sedona 2500 HG FI;1.000;49.17;28;46;31,53
5519;22255110099;sedona 2500fd;;57.5;25.7;46;31,53
5520;22255211307;sedona 4000 XG FI;2.000;57.5;33;46;31
5521;22255110105;sedona 4000fd;;62.5;28.32;46;31
5522;22255211192;sedona C2000HG S FI;;49.17;28;46;31,53
5523;22255211260;sedona C3000 HG FI;;49.17;28;46;31
5524;3297830092511;specialist FXC FV 450;1.000;79.13;34.5;;
5525;3297830085919;specialist MXC FV 350;1.000;66.63;29;;
5526;3297830611040;sprint st fr 30;1.000;12.42;4.5;;
5527;3297830610883;sprint st fv 30;6.000;12.42;4.5;;
5528;4960652940900;ss air 8.1l;;483.33;350;9;31
5529;4960652932820;ss sv 103hl;;437.5;327;9;31
5530;22255179560;stradic C14+ 2500FA;;165.83;109.45;46;31,53
5531;22255203555;stradic CI4+ 1000 HG FB;;165.83;105;46;31,53
5532;22255203562;stradic CI4+ 2500 fb;;165.83;105;46;31,53
5533;43178925720;strikeforce 1000b;;16.58;5;;
5534;43178925744;strikeforce 2500b;;16.58;5;;
5535;43178925751;strikeforce 4000b;;18.25;5.5;;
5536;43178134474;sweepfire E 2000C;1.000;24.92;8.3;;
5537;43178134481;sweepfire E 2500C;;24.92;8.3;;
5538;22021593835;tanager 1000 FD;;12.42;6.24;;
5539;22021593873;tanager 1000 rd;;12.42;6.24;;
5540;22021593880;tanager 2000 rd;;13.25;6.76;;
5541;22021593842;tanager 2000fd;3.000;13.25;6.76;;
5542;22021593897;tanager 4000 rd;;14.08;7.28;;
5543;22021593859;tanager 4000fd;;14.08;7.28;;
5544;43178940891;tatula 100hsl;;165.83;105;9;31
5545;3297830060718;team sensas FV 400 match;;74.17;39.5;;
5546;22255179041;technium 2500fd;1.000;116.58;57;;
5547;3297830610944;thg fv 2500;;119.17;65;18;31
5548;3352210463333;TORRENT TOC 75;2.000;24.96;11.9;15;53
5549;22021608027;turbo spin;;41.58;21.17;28;53
5550;22255207942;ultegra 14000 XTD;;157.5;105;;
5551;3297830613310;xhs bc 200;;107.5;59.5;18;31
5552;NYLON;;;;;;
5553;716127101482;amnesia 6lb 100m rouge;;6.17;3.36;;
5554;3297830368142;anglaise 0.14;4.000;6.83;3.2;;
5555;3297830368166;anglaise 0.16;5.000;6.83;3.2;;
5556;3297830368180;anglaise 0.18;4.000;6.83;3.2;;
5557;3297830368203;anglaise 0.20;1.000;6.83;3.2;;
5558;3297830411138;cam line gravel 0.28;;16.58;8.75;;
5559;3297830411145;cam line gravel 0.30;;19.08;9.25;;
5560;3297830411152;cam line gravel 0.35;1.000;20.75;11.45;;
5561;3297830411046;cam line green 0.30;;19.08;9.25;;
5562;3297830411053;cam line green 0.35;;22.42;11.45;;
5563;3297830411060;cam line green 0.40;;24.08;11.95;;
5564;3297830367534;cast line clear 0.20mm;;5.79;2.75;;
5565;3297830367541;cast line clear 0.23;;5.79;2.75;;
5566;3297830367558;cast line clear 0.26;;5.79;2.75;;
5567;3297830367565;cast line clear 0.28;;5.79;2.75;;
5568;3297830367572;cast line clear 0.30;;5.79;2.75;;
5569;3297830367589;cast line clear 0.35;;5.79;2.75;;
5570;3297830362539;cast line yellow 0.20;;5.79;2.75;;
5571;3297830362546;cast line yellow 0.23;;5.79;2.75;;
5572;3297830362553;cast line yellow 0.26;3.000;5.79;2.75;;
5573;3297830362560;cast line yellow 0.28;2.000;5.79;2.75;;
5574;3297830362577;cast line yellow 0.30;2.000;5.79;2.75;;
5575;3297830362584;cast line yellow 0.35;;5.79;2.75;;
5576;3297830403232;color line bico jaune vert 0.14;1.000;13.54;7.35;33;54
5577;3297830403256;color line bico jaune vert 0.18;2.000;13.54;7.35;33;54
5578;3297830403249;color line bico vert jaune 0.16;4.000;13.54;7.35;33;54
5579;3297830363000;color line clear 0.148 100m;2.000;9.58;5.2;33;54
5580;3297830363017;color line clear 0.165 100m;3.000;9.58;5.2;33;54
5581;3297830363024;color line clear 0.185 100m;5.000;9.58;5.2;33;54
5582;3297830803162;color line green 0.14;;9.58;5.25;33;54
5583;3297830803261;color line green 0.16;2.000;9.58;5.25;33;54
5584;3297830803360;color line green 0.18;3.000;9.58;5.25;33;54
5585;3297830803377;color line orange 0.14 100m;4.000;9.58;5.25;33;54
5586;3297830803575;color line orange 0.16 100m;3.000;9.58;5.25;33;54
5587;3297830803674;color line orange 0.18 100 m;1.000;9.58;5.25;33;54
5588;3297830803254;color line white 0.14;1.000;9.58;4.9;33;54
5589;3297830803353;color line white 0.16;1.000;9.58;4.9;33;54
5590;3297830803452;color line white 0.18;;9.58;4.9;33;54
5591;3297830803148;color line yellow 0.14;3.000;9.58;5.25;33;54
5592;3297830803247;color line yellow 0.16;;9.58;5.25;33;54
5593;3297830803346;color line yellow 0.18;1.000;9.58;5.25;33;54
5594;3297830499747;compet 10.5;2.000;4.79;2.4;44;54
5595;3297830499754;compet 12;2.000;4.79;2.4;44;54
5596;3297830499761;compet 13;3.000;4.79;2.4;44;54
5597;3297830499778;compet 14.9;3.000;4.79;2.4;44;54
5598;3297830499785;compet 16.5;5.000;4.79;2.4;44;54
5599;3297830499709;compet 6.5;3.000;4.79;2.33;;
5600;3297830499716;compet 7.5;3.000;4.79;2.33;;
5601;3297830499723;compet 8.5;3.000;4.79;2.5;;
5602;3297830499730;compet 9.2;3.000;4.79;2.4;;
5603;3297830403836;e vive color line pink white 0.148;;13.54;7.35;;
5604;3297830403843;e vive color line pink white 0.165;;13.54;7.45;;
5605;3297830403850;e vive color line pink white 0.185;;13.54;7.35;;
5606;3297830367084;feeling 100m 0.08;;6.04;2.75;;
5607;3297830367107;feeling 100m 0.10;1.000;6.04;2.75;;
5608;3297830367121;feeling 100m 0.12;2.000;6.04;2.75;;
5609;3297830367145;feeling 100m 0.14;1.000;6.04;2.75;;
5610;3297830367169;feeling 100m 0.16;1.000;6.04;2.75;;
5611;3297830367183;feeling 100m 0.18;2.000;6.04;2.75;;
5612;3297830367206;feeling 100m 0.20;2.000;6.04;2.75;;
5613;3297830367220;feeling 100m 0.22;2.000;6.04;2.75;;
5614;3297830367251;feeling 100m 0.25;1.000;6.04;2.75;;
5615;3297830367282;feeling 100m 0.28;1.000;6.04;2.75;;
5616;3297830367305;feeling 100m 0.30;;6.04;2.75;;
5617;3297830350703;feeling 25m 0.08;3.000;2.92;1.4;;
5618;3297830350710;feeling 25m 0.10;4.000;2.92;1.4;;
5619;3297830350727;feeling 25m 0.12;3.000;2.92;1.4;;
5620;3297830350734;feeling 25m 0.14;2.000;2.92;1.4;;
5621;3297830350741;feeling 25m 0.16;;2.92;1.4;;
5622;3297830350758;feeling 25m 0.18;3.000;2.92;1.4;;
5623;3297830350765;feeling 25m 0.20;3.000;2.92;1.4;;
5624;3297830350772;feeling 25m 0.22;;2.92;1.4;;
5625;5055161829422;FIL MEGA FORCE FLUO 200 M 20/100;;4.54;2.3;;
5626;3660393238069;FIL MEGA FORCE GRIS 270 M 18/100;;5.38;2.4;;
5627;5055161829330;FIL MEGA FORCE GRIS 270 M 22/100;;5.79;2.6;;
5628;5055161829347;FIL MEGA FORCE GRIS 270 M 25/100;;5.96;2.7;;
5629;5055161829354;FIL MEGA FORCE GRIS 270 M 28/100;;6.21;2.9;;
5630;5055161829378;FIL MEGA FORCE GRIS 270 M 35/100;;6.63;3.3;;
5631;5055161829385;FIL MEGA FORCE GRIS 270 M 40/100;;6.63;3.5;;
5632;5055161829323;FIL MEGA FORCE GRIS 270M 20/100;;5.38;2.4;;
5633;5055161829446;FIL MEGA FOREC FLUO 200 M 30/100;;5.21;2.7;;
5634;5055161829439;FIL MEGAFORCE 200 M 25/100;;4.88;2.5;;
5635;5055161829392;FIL MEGAFORCE FLUO 200 M 14/100;;4.13;2.1;;
5636;5055161829415;fil megaforce fluo 200m 18/100;;4.54;2.3;;
5637;5055161829408;fil megaforce fluo 200m16/100;;4.38;2.2;;
5638;3660393238052;FIL MEGAFORCE GRIS 270 16/100;;5.38;2.4;;
5639;4047261060080;fil nylon gtm 08/100 1.0kg 25m;7.000;4.79;2.87;;
5640;4047261060103;fil nylon gtm 10/100 1.4kg 25m;12.000;4.79;2.87;;
5641;4047261060127;fil nylon gtm 12/100 1.8kg 25m;1.000;4.79;2.87;;
5642;4047261060141;fil nylon gtm 14/100 2.2 kg 25m;9.000;4.79;2.87;;
5643;4047261061148;fil nylon gtm 14/100 2.2kg 100m;7.000;7;4.2;;
5644;4047261061162;fil nylon gtm 16/100 3.0kg 100m;21.000;8.04;4.8;;
5645;4047261060165;fil nylon gtm 16/100 3.0kg 25m;1.000;4.79;2.87;;
5646;4047261061186;fil nylon gtm 18/100 3.6kg 100m;6.000;8.46;5.08;;
5647;4047261061209;fil nylon gtm 20/100 4.2kg 100m;;8.63;5.15;;
5648;4027093293962;fil TD line mg 270m 0.20mm;;6.29;2.1;;
5649;4027093293696;fil TD line mg 270m 0.23mm;;6.29;2.1;;
5650;4027093293610;fil TD line mg 270m 0.26mm;;6.29;2.1;;
5651;4027093293689;fil TD line mg 270m 0.30mm;;6.29;2.1;;
5652;4027093293726;fil TD line mg 270m 0.33mm;;6.29;2.1;;
5653;3660393245753;fluoro silv creek pink 18/100;;16.63;9.6;;
5654;4027093313394;megaforce gris 135m 16/100;;3.54;1.7;;
5655;4027093313424;megaforce gris 135m 18/100;1.000;3.54;1.1;;
5656;4027093313417;megaforce gris 135m 20/100;;3.54;1.1;;
5657;4027093313431;megaforce gris 135m 22/100;;3.54;1.1;;
5658;4027093313448;megaforce gris 135m 25/100;;3.71;1.2;;
5659;4027093313462;megaforce gris 135m 28/100;;3.71;1.2;;
5660;3297830363109;nylon feeling classic new 300m 10/100;;12.42;5.55;;
5661;3297830376673;nylon prima 1000m D0.45;;17.42;8.7;;
5662;3297830376659;prima 1000mt 0.35mm;;17.42;8.7;;
5663;3297830376666;PRIMA 1000MT 0.40;;17.42;8.7;;
5664;3297830376680;PRIMA 1000MT 0.50;;17.42;8.7;;
5665;3297830375218;special mer 0.30 1000m;;12.42;4.95;;
5666;3297830375225;special mer 0.35 1000m;;12.42;4.95;;
5667;3297830375232;special mer 0.40 1000m;;13.25;5.93;;
5668;3297830375249;special mer 0.45 1000m;;14.08;6.28;;
5669;3297830375263;special mer 0.60 1000m;;15.75;7.5;;
5670;4047261391146;stroft fluo 100m 14.5/100 2 kg;4.000;7.46;4.06;;
5671;4047261391160;stroft fluo 100m 16/100 2.5kg;1.000;8.29;4.48;;
5672;4047261391184;stroft fluo 100m 18/100 3.1 kg;;8.75;4.76;;
5673;4047261391207;stroft fluo 100m 20.5/100 3.9kg;;9.13;0;;
5674;3297830049645;tech 150m 0.16;2.000;7.13;3.43;;
5675;3297830049652;tech 150m 0.18;1.000;7.13;3.43;;
5676;3297830049669;tech 150m 0.20;2.000;7.13;3.43;;
5677;3297830049676;tech 150m 0.22;5.000;7.13;3.43;;
5678;3297830049683;tech 150m 0.26;5.000;7.42;3.58;;
5679;3297830049690;tech 150m 0.28;;7.42;3.58;44;54
5680;8412119385879;teklon 25m 0.10;12.000;3.83;1.89;17;54
5681;8412119385886;teklon 25m 0.12;;3.83;1.89;17;54
5682;8412119385893;teklon 25m 0.14;;3.83;1.89;17;54
5683;8412119385909;teklon 25m 0.16;2.000;3.83;1.89;17;54
5684;8412119385916;teklon 25m 0.18;5.000;3.83;1.89;17;54
5685;8412119385923;teklon 25m 0.20;6.000;3.83;1.89;17;54
5686;8412119385664;teklon gold 150m 0.14;2.000;10.83;5.04;17;54
5687;8412119385671;teklon gold 150m 0.16;;11.67;5.25;17;54
5688;8412119385688;teklon gold 150m 0.18;;11.67;5.25;17;54
5689;8412119385695;teklon gold 150m 0.20;;11.67;5.25;17;54
5690;8412119385701;teklon gold 150m 0.22;;11.67;5.25;17;54
5691;8412119385718;teklon gold 150m 0.25;;11.67;5.25;17;54
5692;24777700291;ultra knot 0.14 yel/orange 150m;4.000;7.42;4.3;58;54
5693;24777700307;ultra knot yel/orange 0.16;4.000;7.42;4.3;51;54
5694;24777700314;ultra knot yel/orange 0.18;2.000;7.42;4.3;51;54
5695;24777700321;ultra knot yel/orange 0.20;;7.42;4.3;51;54
5696;24777700338;ultra knot yel/orange 0.23;;7.42;4.3;51;54
5697;PLOMBS;;;;;;
5698;3522975600001;boite 5 cases balle ronde percee;;5.75;2.14;;
5699;3522970700010;boite 6 cases super doux fin;;2.49;1.09;;
5700;3522974454544;boite 6 cases super doux gros;;2.49;1.09;;
5701;3522971545771;boite 6 cases super doux moyen;;2.49;1.09;;
5702;3522972454546;boite 6 cases super doux spec angl;;2.49;1.09;;
5703;3297830598242;boite dist bille perce;1.000;11.63;6.93;;
5704;3297830598310;boite distibutrice pm styl;;8.67;5.13;;
5705;3297830598235;boite distributrice gm;;12.42;6.51;;
5706;3297830598419;boite distributrice gm styl;;8.67;5.13;;
5707;3297830598228;boite distributrice pm;;12.42;6.51;;
5708;10000632;boite individuelle competition plomb pein;7.000;2.71;1.44;;
5709;3297830452735;boite plomb 12 8;1.000;8.25;4.5;;
5710;3297830452759;boite plomb 7 2;;8.25;4.5;;
5711;3297830602512;boite sensas styl carres N°2;;4;1.95;;
5712;3522975787986;chevrotine;;2.42;0.98;;
5713;3522970000431;chevrotine 10;;2.42;0.98;;
5714;3522975779899;chevrotine 12;;2.42;0.98;;
5715;3522972557896;chevrotine 12.5;;2.42;0.98;;
5716;3522970000479;chevrotine 14;;2.42;0.98;;
5717;3522970000486;chevrotine 15;1.000;2.42;0.98;;
5718;3522970003944;chevrotine 6mm 1.5g;;2.42;0.78;;
5719;3522970000400;chevrotine 7mm 1.8g;;2.42;0.78;;
5720;3522970000417;chevrotine 8mm 2.5g;;2.42;0.78;;
5721;3522970000424;chevrotine 9 mm;;2.42;0.98;;
5722;3522970000394;chevrotine diam 6 1.5 grs;;2.42;0.78;;
5723;3522970160029;chevrotine pratique N°3/0;;1.17;0.37;;
5724;3522970160036;chevrotine pratique N°7;;1.17;0.37;;
5725;10000465;container N0;;1.63;0.6;;
5726;10000427;container N0 vert;2.000;2.08;0.69;;
5727;10000472;container N2/0;1.000;1.63;0.6;;
5728;10000434;container N2/0 vert;7.000;2.08;0.69;;
5729;10000489;container N3/0;2.000;1.63;0.6;;
5730;10000441;container N3/0 vert;5.000;2.08;0.69;;
5731;10000496;container N4/0;1.000;1.63;0.6;;
5732;10000519;container N4/0 vert;;2.08;0.69;;
5733;10000502;container N5/0;;1.63;0.6;;
5734;10000458;container N5/0 vert;6.000;2.08;0.69;;
5735;3522970002107;hexagonal crampon 30gr;2.000;3.17;1.07;;
5736;3522976040608;hexagonal crampon 60gr;11.000;3;1.13;;
5737;3522970002114;hexagonal crampons 40gr;4.000;3.17;1.27;;
5738;3522976040509;hexagonal crampons 50gr;9.000;2.67;1.01;;
5739;]C10203297830;long distance wg swivel lead 3.5 oz/98grs;;2.08;0.98;;
5740;3522970003357;olive bombee percee 20gr;;2.67;0.96;;
5741;3522974100007;olive longue fendue;;4.83;2.31;;
5742;3522970001742;olive longue percee 10gr;3.000;2.42;0.93;;
5743;3522970001759;olive longue percee 15;;2.46;0.97;;
5744;3522970001766;olive longue percee 20gr;;2.42;0.92;;
5745;3522970001728;olive longue percee 5gr;8.000;2.33;0.86;;
5746;3522970001698;olive longue percée 2gr;3.000;2.33;0.74;;
5747;3522970001711;olive longue percée 3gr;7.000;2.33;0.8;;
5748;3522970003333;olive perce 10;3.000;2.25;0.89;;
5749;3522970003340;olive perce 15;;2.42;0.96;;
5750;3522975777871;olive perce 2.5;3.000;1.75;0.68;;
5751;3522970003364;olive perce 25;6.000;3.08;1.2;;
5752;3522970003371;olive perce 30;11.000;2.79;1.11;;
5753;3522970003296;olive perce 4;7.000;1.66;0.63;;
5754;3522970003388;olive perce 40;12.000;3.42;1.35;;
5755;3522977878774;olive perce 5;5.000;1.79;0.7;;
5756;3522970003319;olive perce 6;;1.96;0.77;;
5757;3522970003326;olive perce 8;10.000;2.33;0.92;;
5758;3297830460808;olivette 1.25;;3.25;1.77;;
5759;3297830461201;olivette 2.50;;3.25;1.77;;
5760;3522970730031;olivette compet plastifiées N°2;5.000;10.5;5.24;;
5761;3522970730048;olivette compet plastifiées N°3;2.000;6.42;3.16;;
5762;3522970730024;olivettes compet plastifiées N°1;1.000;9.92;4.92;;
5763;3522975230031;pb catherine 3gr;5.000;2.33;0.99;;
5764;3522970003593;pb catherine 4gr;4.000;2.42;1.03;;
5765;3522970003609;pb catherine 6gr;4.000;2.46;1.08;;
5766;3522970000011;pb fendu 0;;0.83;0.32;;
5767;3522970000158;pb fendu 2;;0.83;0.32;;
5768;3522970000165;pb fendu 3;;0.83;0.32;;
5769;3522970000172;pb fendu 4;;0.83;0.32;;
5770;3522970000189;pb fendu 5;;0.83;0.32;;
5771;3522970000028;pb fendu N°1;;0.83;0.32;;
5772;3522970000110;pb fendu N°10;8.000;0.83;0.32;;
5773;3522970000127;pb fendu N°11;10.000;0.83;0.32;;
5774;3522970000059;pb fendu N°4;9.000;0.83;0.32;;
5775;3522970000080;pb fendu N°7;5.000;0.83;0.32;;
5776;3522970000097;pb fendu N°8;5.000;0.83;0.32;;
5777;3522970000103;pb fendu N°9;7.000;0.83;0.32;;
5778;3522970000066;pb fendu sd N°5 3mm;8.000;0.83;0.32;;
5779;3522970000073;pb fendu sd N°6 2.7mm;2.000;0.83;0.32;;
5780;3522975500257;pb fendu vert 0;;1.21;0.46;;
5781;3522978445555;pb fendu vert 2;;1.21;0.46;;
5782;3522978305552;pb fendu vert 3;;1.21;0.46;;
5783;3522978405559;pb fendu vert 4;;1.21;0.46;;
5784;3522978505556;pb fendu vert 5;;1.21;0.46;;
5785;3522979100606;pb hex 60;12.000;2.92;1.12;;
5786;3522976040806;pb hex 80;4.000;2.92;1.06;;
5787;3522970005948;plomb poire emerillon 10gr;7.000;4.38;1.88;;
5788;3522971005954;plomb poire emerillon 15gr;4.000;3.83;1.64;;
5789;3522971095962;plomb poire emerillon 20gr;2.000;4.38;1.83;;
5790;3522970005979;plomb poire emerillon 30gr;2.000;3.33;1.42;;
5791;3522970005986;plomb poire emerillon 40gr;2.000;3.88;1.66;;
5792;3522970005924;plomb poire emerillon 5gr;3.000;3.08;1.3;;
5793;3522970000035;plombs fendu N°2 3.7mm;;0.83;0.32;;
5794;3522970000042;plombs N°3;3.000;0.83;0.32;;
5795;3522970005962;poire emerillon 20grs 6;2.000;4.58;1.83;;
5796;3522971005992;poire emerillons 50grs 3;;3.67;1.46;;
5797;SILURE;;;;;;
5798;4044641149069;alround 285;;49.96;24.7;;
5799;4044641130050;bb swivel lead;;4.04;2;;
5800;4044641130067;bb swivel lead 200grs;;5.63;2.77;;
5801;4044641130210;bb swivel secu snap 100kgs;;3.79;1.86;;
5802;4044641130203;bb swivel secu snap 90kgs;;3.29;1.65;;
5803;2073100064010;bourriche 1m/d70 rubber mesh flottante;2.000;24.96;9.95;;
5804;7021560520848;catfish rig 6/0 - 6/0;1.000;2.42;0.9;;
5805;7021560520831;catfish rig 8/0 - 8/0;;2.42;0.9;;
5806;4044641148413;CLONK CLASSIC;1.000;29.08;14.5;;
5807;10004609;combo dam spr g2 extreme pilk 2.40m 80/300grs quick nautic;1.000;108.25;58.5;;
5808;FLUOYELL28;crabe 100grs;;9;4.25;;
5809;3422993013756;delta boom amovible;10.000;3;1.5;;
5810;4044641045545;detecteur de touche;;7.08;3.25;;
5811;3422993017983;fire ball rotatif 60grs 5/0;2.000;7.46;4.63;;
5812;3422993003818;fireball rotatif 100grs 5/0;6.000;8.29;4.76;;
5813;3422993010403;fl po 100grs;3.000;4.13;2.73;;
5814;3422993010410;fl po 150grs;1.000;4.13;2.73;;
